"","CNT","CNTSTUID","CNTSCHID","ST004D01T","ST001D01T","DISCLIM","ANXMAT","ICTRES","ESCS","PV1MATH","ST259Q01JA","ICTSCH","ICTHOME","ICTQUAL","W_FSTUWT","SCHSEL","SCHLTYPE","W_SCHGRNRABWT"
"16514","CAN",12427977,12400829,1,9,-0.7266,-0.5006,0.3596,0.6441,412.856,NA,NA,NA,NA,20.87105,1,3,15.19595
"16515","CAN",12427978,12400706,1,10,NA,NA,0.6225,0.6613,491.743,NA,NA,NA,NA,40.25722,1,3,3.50135
"16516","CAN",12427979,12400164,2,10,-0.1126,-0.5191,-0.0976,0.367,496.195,NA,NA,NA,NA,2.71837,1,3,1.13606
"16517","CAN",12427982,12400852,1,10,-1.3466,1.4278,0.0163,-0.6903,420.211,NA,NA,NA,NA,1.41564,1,3,1.01499
"16518","CAN",12427984,12400350,2,10,0.3926,2.5078,-0.2035,1.0952,488.251,NA,NA,NA,NA,44.80836,2,3,4.16845
"16519","CAN",12427985,12400516,2,10,-0.8553,2.5429,0.8266,0.5659,459.005,NA,NA,NA,NA,11.26196,1,3,1.02029
"16520","CAN",12427988,12400419,2,10,NA,NA,NA,NA,377.141,NA,NA,NA,NA,1.70194,1,3,1.05909
"16521","CAN",12427992,12400587,1,10,0.4426,-2.382,0.6419,1.263,602.285,NA,NA,NA,NA,3.53535,1,3,1
"16522","CAN",12427993,12400798,2,10,-1.2101,0.133,2.1062,0.1096,456.743,NA,NA,NA,NA,28.06261,3,2,10.84697
"16523","CAN",12427994,12400314,2,10,NA,NA,-1.0061,-0.865,536.783,NA,NA,NA,NA,34.7507,2,3,3.09191
"16524","CAN",12427996,12400531,2,10,0.163,NA,0.187,0.8637,449.784,NA,NA,NA,NA,29.58557,3,3,3.8707
"16525","CAN",12427997,12400376,2,10,-0.1354,-0.9158,1.4058,1.289,527.141,NA,NA,NA,NA,9.47764,1,3,1
"16526","CAN",12427999,12400604,2,10,NA,NA,NA,NA,503.856,NA,NA,NA,NA,9.71615,3,3,7.91686
"16527","CAN",12428001,12400259,2,10,-0.2931,-2.382,1.8472,0.0657,547.54,NA,NA,NA,NA,4.08805,NA,3,1
"16528","CAN",12428003,12400071,2,10,-0.1114,1.0161,-0.1908,0.4766,385.24,NA,NA,NA,NA,22.35082,1,3,4.27223
"16529","CAN",12428005,12400585,1,9,-0.0504,0.6566,-1.5461,-0.5903,354.495,NA,NA,NA,NA,1.68189,1,3,1.01499
"16530","CAN",12428007,12400047,1,10,-0.1499,0.905,0.9888,0.9772,521.536,NA,NA,NA,NA,32.59105,NA,3,3.46669
"16531","CAN",12428009,12400787,2,10,1.6526,2.6149,0.8341,-0.1609,363.877,NA,NA,NA,NA,1.73391,1,3,1
"16532","CAN",12428010,12400611,2,9,-0.313,-0.5006,-0.1244,-0.146,448.392,NA,NA,NA,NA,9.44871,3,3,7.91686
"16533","CAN",12428012,12400074,2,10,1.1182,0.3025,1.3699,0.3283,443.679,NA,NA,NA,NA,17.5713,2,3,12.27924
"16534","CAN",12428013,12400876,2,10,1.8286,-0.508,0.6408,0.5707,494.016,NA,NA,NA,NA,36.15272,3,3,1.99664
"16535","CAN",12428014,12400647,2,10,NA,NA,NA,NA,487.682,NA,NA,NA,NA,19.25979,2,3,4.41891
"16536","CAN",12428015,12400445,2,10,-0.707,-0.4577,-0.2664,1.2101,539.964,NA,NA,NA,NA,43.27227,2,3,4.14591
"16537","CAN",12428017,12400376,1,10,-0.963,0.051,0.9462,1.0839,389.102,NA,NA,NA,NA,9.28422,1,3,1
"16538","CAN",12428018,12400209,2,10,NA,NA,NA,NA,469.958,NA,NA,NA,NA,31.78453,2,3,3.36473
"16539","CAN",12428020,12400467,2,10,-0.3029,0.6566,-0.2699,-0.3401,429.968,NA,NA,NA,NA,14.08135,1,3,1.08377
"16540","CAN",12428027,12400090,2,10,NA,NA,0.4858,0.1949,536.504,NA,NA,NA,NA,27.19053,3,1,5.99564
"16541","CAN",12428028,12400922,2,10,0.3658,0.1931,0.0861,0.8922,638.812,NA,NA,NA,NA,21.96321,3,3,3.38213
"16542","CAN",12428030,12400557,1,10,0.4477,0.1748,1.5407,0.9058,568.912,NA,NA,NA,NA,15.19587,2,3,1.26327
"16543","CAN",12428031,12400617,1,10,-0.0787,-0.7447,1.0305,1.5022,586.985,NA,NA,NA,NA,2.59818,3,1,1.02647
"16544","CAN",12428032,12400244,2,10,0.2007,-0.0394,1.0645,0.9194,436.352,NA,NA,NA,NA,2.38725,1,3,1
"16545","CAN",12428033,12400808,1,10,0.1777,0.1931,0.3596,0.1687,575.164,NA,NA,NA,NA,20.30765,1,3,2.92502
"16546","CAN",12428035,12400155,2,10,-0.1219,-2.249,0.2436,0.3351,394.127,NA,NA,NA,NA,4.78029,3,3,1.26327
"16547","CAN",12428037,12400603,2,10,-0.669,-0.1371,0.9923,0.2436,369.413,NA,NA,NA,NA,23.40399,3,3,6.2063
"16548","CAN",12428040,12400034,1,10,-0.5288,0.1931,0.0019,1.0243,574.921,NA,NA,NA,NA,45.48635,3,3,2.27382
"16549","CAN",12428042,12400557,1,10,NA,NA,0.1083,0.4655,457.764,NA,NA,NA,NA,15.19587,2,3,1.26327
"16550","CAN",12428044,12400746,2,9,-0.3306,0.3729,-0.987,0.4519,411.249,NA,NA,NA,NA,5.43973,3,3,1.01209
"16551","CAN",12428045,12400553,1,10,-0.6954,-0.5006,0.2573,0.636,540.027,NA,NA,NA,NA,14.89064,3,2,1.8073
"16552","CAN",12428047,12400861,1,10,-0.1254,-0.1371,0.0163,0.0491,443.765,NA,NA,NA,NA,10.18979,NA,3,6.06312
"16553","CAN",12428048,12400553,1,10,-0.313,-0.2704,1.0446,1.6373,553.773,NA,NA,NA,NA,14.89064,3,2,1.8073
"16554","CAN",12428049,12400424,1,10,0.6868,-0.0423,-0.1548,1.3781,573.295,NA,NA,NA,NA,40.9039,3,3,2.64036
"16555","CAN",12428054,12400042,2,10,-0.6497,-0.508,0.3714,1.0764,547.577,NA,NA,NA,NA,1.73636,2,3,1.01499
"16556","CAN",12428055,12400093,2,10,-0.5233,-2.3945,2.0225,1.7105,556.119,NA,NA,NA,NA,3.7791,1,3,1
"16557","CAN",12428056,12400330,1,10,0.3045,0.544,0.0163,-1.0021,483.502,NA,NA,NA,NA,17.69387,2,3,4.47655
"16558","CAN",12428057,12400722,1,10,NA,NA,-1.0061,-0.3641,331.413,NA,NA,NA,NA,3.73002,3,3,1
"16559","CAN",12428060,12400113,1,10,-2.4517,2.5026,-1.8245,-0.9433,283.565,NA,NA,NA,NA,1.71301,3,3,1
"16560","CAN",12428062,12400041,1,10,0.1166,0.1931,0.2731,0.685,468.585,NA,NA,NA,NA,3.87746,1,3,1.01209
"16561","CAN",12428063,12400868,2,10,NA,NA,NA,NA,502.267,NA,NA,NA,NA,20.41654,1,3,5.56497
"16562","CAN",12428064,12400893,2,10,NA,NA,0.434,-0.622,388.266,NA,NA,NA,NA,3.37953,1,3,1.01499
"16563","CAN",12428065,12400634,1,10,-0.7086,-0.2045,-0.7238,-0.3778,593.928,NA,NA,NA,NA,21.72381,3,3,5.63688
"16564","CAN",12428067,12400853,2,10,NA,NA,NA,NA,418.039,NA,NA,NA,NA,3.45652,1,3,1
"16565","CAN",12428069,12400411,1,10,0.2139,0.429,-1.1229,-0.3733,477.21,NA,NA,NA,NA,2.19346,NA,3,1.32162
"16566","CAN",12428070,12400330,2,10,-0.6957,0.602,0.8996,0.4572,534.423,NA,NA,NA,NA,23.93877,2,3,4.47655
"16567","CAN",12428071,12400441,1,10,-0.6761,0.429,1.7807,-0.2238,449.008,NA,NA,NA,NA,3.78529,3,3,1.13606
"16568","CAN",12428073,12400855,1,10,-0.7044,2.5429,1.7857,0.6207,418.505,NA,NA,NA,NA,35.85501,2,3,3.42685
"16569","CAN",12428076,12400328,1,10,-0.707,-2.3945,-0.7653,-0.8766,415.622,NA,NA,NA,NA,42.51594,1,3,1.7567
"16570","CAN",12428077,12400265,1,10,-0.0522,1.4533,0.4322,-0.1233,359.132,NA,NA,NA,NA,2.6155,3,3,1.95951
"16571","CAN",12428079,12400392,2,10,-0.8615,-0.1371,0.3847,0.612,466.202,NA,NA,NA,NA,32.403,2,3,5.03038
"16572","CAN",12428080,12400886,2,10,-2.3859,2.6109,-1.7521,-1.2084,456.657,NA,NA,NA,NA,7.47948,1,3,1.08377
"16573","CAN",12428081,12400067,2,10,1.843,-2.382,-1.2532,-0.57,258.31,NA,NA,NA,NA,5.65486,1,3,1
"16574","CAN",12428084,12400652,1,10,-0.808,0.429,-0.8004,-1.0738,473.48,NA,NA,NA,NA,6.59277,3,3,4.44792
"16575","CAN",12428085,12400433,2,10,-0.649,0.5653,-0.1923,-0.1456,499.052,NA,NA,NA,NA,2.64437,1,3,1
"16576","CAN",12428086,12400464,2,10,-0.9727,0.429,0.2672,0.751,219.586,NA,NA,NA,NA,3.00589,1,3,1.02029
"16577","CAN",12428088,12400407,2,10,0.1003,-2.3755,1.9692,0.8755,465.352,NA,NA,NA,NA,4.49203,3,3,1.26327
"16578","CAN",12428089,12400889,2,10,-1.5618,0.6387,-0.8869,-0.3129,461.099,NA,NA,NA,NA,29.68627,1,3,4.63787
"16579","CAN",12428090,12400556,1,10,-0.5195,0.5653,0.3027,0.4763,490.652,NA,NA,NA,NA,7.90053,1,3,1.08377
"16580","CAN",12428095,12400502,2,10,-0.8697,2.5026,0.1083,-0.0626,520.757,NA,NA,NA,NA,30.21467,1,3,4.80776
"16581","CAN",12428098,12400890,2,10,-1.8313,NA,-0.1479,0.1867,366.798,NA,NA,NA,NA,6.52537,3,3,1
"16582","CAN",12428099,12400029,2,10,-1.0078,-0.0394,0.9462,-0.7541,480.879,NA,NA,NA,NA,1.61657,NA,3,1
"16583","CAN",12428100,12400415,2,10,0.3884,-0.0423,-1.3845,-1.1237,412.489,NA,NA,NA,NA,3.73533,3,3,1.01209
"16584","CAN",12428103,12400208,2,10,-0.8435,0.051,0.7301,1.2,569.933,NA,NA,NA,NA,1.62122,1,3,1.01499
"16585","CAN",12428107,12400281,2,10,1.0086,-1.2286,1.0712,1.129,748.008,NA,NA,NA,NA,5.37212,NA,3,1
"16586","CAN",12428109,12400721,2,10,-2.4343,1.4533,0.8982,0.8639,321.972,NA,NA,NA,NA,34.14589,3,3,4.18539
"16587","CAN",12428110,12400015,1,10,0.3521,0.7774,0.6281,0.3159,536.639,NA,NA,NA,NA,28.94319,2,3,6.5165
"16588","CAN",12428112,12400638,2,10,-2.4293,0.7774,-0.4795,-1.3198,425.751,NA,NA,NA,NA,28.13335,2,3,2.14501
"16589","CAN",12428114,12400677,1,10,1.7777,-0.3744,1.4839,0.9441,371.098,NA,NA,NA,NA,3.61389,3,3,2.71156
"16590","CAN",12428115,12400792,2,10,-0.5288,-0.9755,-0.6827,0.5177,599.281,NA,NA,NA,NA,20.0309,3,3,4.2197
"16591","CAN",12428117,12400408,2,10,0.3045,-0.1172,1.3662,1.2181,705.501,NA,NA,NA,NA,19.25293,1,3,1.62018
"16592","CAN",12428118,12400300,1,10,NA,NA,NA,NA,424.782,NA,NA,NA,NA,6.05609,3,3,1
"16593","CAN",12428120,12400720,2,10,-0.1273,2.6149,0.6284,0.7838,494.989,NA,NA,NA,NA,2.18137,3,2,1
"16594","CAN",12428122,12400403,2,10,-0.1006,-0.2045,0.6928,0.5926,492.875,NA,NA,NA,NA,2.62344,3,3,1.01499
"16595","CAN",12428123,12400386,2,9,1.7598,0.1932,0.168,-0.4287,392.282,NA,NA,NA,NA,2.364,3,1,1.01453
"16596","CAN",12428124,12400415,1,10,-1.5145,-2.3945,0.2731,1.2319,617.68,NA,NA,NA,NA,3.9832,3,3,1.01209
"16597","CAN",12428126,12400781,1,10,-0.7086,0.905,0.8873,0.7979,385.481,NA,NA,NA,NA,5.86024,3,3,4.44792
"16598","CAN",12428127,12400814,2,10,0.2002,-0.8811,0.8172,0.9529,712.105,NA,NA,NA,NA,26.75832,1,3,2.6777
"16599","CAN",12428129,12400551,1,10,-1.0078,-2.382,-0.2479,-0.3973,393.167,NA,NA,NA,NA,3.27366,2,3,2.46497
"16600","CAN",12428130,12400634,2,10,1.775,-2.3558,0.5733,0.6486,610.004,NA,NA,NA,NA,19.23516,3,3,5.63688
"16601","CAN",12428131,12400135,2,10,-0.9755,0.5653,0.168,0.2907,486.397,NA,NA,NA,NA,8.08488,3,3,1
"16602","CAN",12428132,12400736,1,10,0.4628,0.5653,0.2254,-0.7009,573.245,NA,NA,NA,NA,4.45128,1,3,1.26327
"16603","CAN",12428134,12400339,1,10,NA,NA,-0.8507,-0.7842,298.795,NA,NA,NA,NA,1.33727,1,3,1.01499
"16604","CAN",12428135,12400144,1,10,1.1487,0.1748,0.5559,0.5759,577.707,NA,NA,NA,NA,6.30323,3,3,1.01209
"16605","CAN",12428138,12400857,1,11,0.163,-0.1371,1.4148,0.9047,535.255,NA,NA,NA,NA,46.30283,1,3,7.98654
"16606","CAN",12428139,12400620,2,10,0.1548,-0.2885,2.0964,0.588,543.771,NA,NA,NA,NA,9.27741,1,3,1
"16607","CAN",12428140,12400161,2,10,0.7331,0.3025,0.9339,-0.8482,430.744,NA,NA,NA,NA,1.42394,2,3,1.01499
"16608","CAN",12428143,12400100,2,10,-0.8699,0.1748,-0.8342,1.0209,416.51,NA,NA,NA,NA,1.39147,2,3,1
"16609","CAN",12428145,12400305,1,10,0.1614,1.0112,1.0658,-0.547,419.578,NA,NA,NA,NA,4.36344,3,3,1.26327
"16610","CAN",12428147,12400717,1,10,-0.1124,1.2595,-0.1699,0.8446,489.773,NA,NA,NA,NA,20.9625,2,3,1.64896
"16611","CAN",12428149,12400309,2,10,1.6526,-0.2045,-0.79,0.6894,569.301,NA,NA,NA,NA,1.69261,2,3,1.01499
"16612","CAN",12428150,12400847,1,10,1.7678,-0.3794,1.1949,0.6758,519.058,NA,NA,NA,NA,1.72888,NA,3,1.01499
"16613","CAN",12428151,12400771,2,10,0.7331,0.1931,0.8818,-0.1359,417.121,NA,NA,NA,NA,20.71422,2,3,2.48051
"16614","CAN",12428152,12400314,1,10,0.2002,NA,1.1774,0.132,477.153,NA,NA,NA,NA,31.59154,2,3,3.09191
"16615","CAN",12428154,12400609,2,10,1.8153,-2.249,2.0706,1.6335,563.673,NA,NA,NA,NA,6.73677,2,3,1
"16616","CAN",12428155,12400376,2,10,-0.1499,-0.508,-0.0487,0.8958,558.601,NA,NA,NA,NA,9.47764,1,3,1
"16617","CAN",12428156,12400245,1,10,NA,NA,NA,NA,512.605,NA,NA,NA,NA,18.85939,3,3,2.46143
"16618","CAN",12428157,12400072,1,10,0.5807,-0.7107,0.2627,1.0752,631.845,NA,NA,NA,NA,1.15793,1,3,1.00852
"16619","CAN",12428158,12400288,1,10,-0.0784,0.6566,0.3676,0.993,519.334,NA,NA,NA,NA,2.43529,2,3,1.01499
"16620","CAN",12428160,12400852,1,10,NA,NA,-1.7465,-1.0102,315.765,NA,NA,NA,NA,1.41564,1,3,1.01499
"16621","CAN",12428162,12400751,2,10,-0.7086,0.8251,0.2254,-0.8175,465.929,NA,NA,NA,NA,1.4008,3,3,1
"16622","CAN",12428163,12400902,2,10,0.2139,0.8251,0.2151,-0.3581,621.498,NA,NA,NA,NA,7.99622,3,3,1.08377
"16623","CAN",12428165,12400608,1,10,0.4426,0.4067,1.325,-0.1111,491.066,NA,NA,NA,NA,50.23178,2,3,2.69936
"16624","CAN",12428168,12400629,1,10,-0.3243,-0.4577,-0.0357,0.7951,469.964,NA,NA,NA,NA,9.70075,3,3,1.01209
"16625","CAN",12428171,12400368,2,9,NA,NA,NA,NA,517.99,NA,NA,NA,NA,20.27664,NA,3,2.03274
"16626","CAN",12428172,12400112,2,10,0.2139,0.429,1.2002,1.0505,472.319,NA,NA,NA,NA,7.22635,1,3,1
"16627","CAN",12428175,12400103,1,10,-0.1668,1.2918,0.5559,0.7866,594.206,NA,NA,NA,NA,8.03056,3,3,1
"16628","CAN",12428178,12400425,1,10,-0.5304,1.1287,0.6225,0.5752,493.986,NA,NA,NA,NA,23.47402,2,3,4.01414
"16629","CAN",12428179,12400897,2,10,-2.4343,2.6149,0.1116,-0.263,445.185,NA,NA,NA,NA,35.10208,2,3,1.48007
"16630","CAN",12428180,12400541,1,10,0.4426,-2.3868,0.3027,0.26,469.033,NA,NA,NA,NA,4.329,1,3,1
"16631","CAN",12428183,12400285,1,10,NA,NA,0.949,0.8812,499.601,NA,NA,NA,NA,23.73494,3,3,2.14037
"16632","CAN",12428184,12400787,2,10,-2.463,0.6566,0.9954,-0.3758,378.33,NA,NA,NA,NA,1.73391,1,3,1
"16633","CAN",12428187,12400750,1,10,-0.1006,0.7774,-0.7184,-0.3696,330.25,NA,NA,NA,NA,2.6155,3,3,1.95951
"16634","CAN",12428190,12400837,2,10,1.8365,-2.382,-0.914,-0.4721,343.865,NA,NA,NA,NA,4.78398,3,3,1
"16635","CAN",12428192,12400571,2,10,-0.4983,0.1031,1.7171,1.067,537.376,NA,NA,NA,NA,33.46095,3,1,22.08423
"16636","CAN",12428194,12400335,1,10,-0.0724,2.5026,-1.1817,-1.2647,421.981,NA,NA,NA,NA,6.00338,1,3,4.44792
"16637","CAN",12428195,12400751,2,9,-1.1764,NA,1.3699,1.0267,476.932,NA,NA,NA,NA,1.4008,3,3,1
"16638","CAN",12428198,12400452,1,10,0.7852,-0.3744,0.0019,1.0034,509.076,NA,NA,NA,NA,30.69643,1,1,2.59605
"16639","CAN",12428199,12400093,2,10,0.3521,1.9128,-0.8772,-1.2114,433.275,NA,NA,NA,NA,3.7791,1,3,1
"16640","CAN",12428201,12400466,2,10,-1.0233,-0.9979,1.7271,1.2779,482.763,NA,NA,NA,NA,5.42887,1,3,1
"16641","CAN",12428202,12400648,1,10,-1.8781,2.5078,-0.0955,-0.5426,590.138,NA,NA,NA,NA,8.06108,3,3,1.26327
"16642","CAN",12428205,12400482,1,9,-1.3807,NA,-1.1906,-1.1574,388.935,NA,NA,NA,NA,6.56389,1,3,3.15397
"16643","CAN",12428208,12400116,2,10,-0.5233,0.1931,-0.5939,-0.5139,462.641,NA,NA,NA,NA,6.82165,NA,3,1.01499
"16644","CAN",12428209,12400543,1,10,0.1548,-2.249,2.1068,1.7348,464.891,NA,NA,NA,NA,40.44574,2,3,3.1704
"16645","CAN",12428210,12400889,1,10,0.488,1.5706,0.9348,1.3716,542.587,NA,NA,NA,NA,26.77295,1,3,4.63787
"16646","CAN",12428211,12400575,1,10,NA,NA,-0.6778,0.1955,471.003,NA,NA,NA,NA,31.07702,3,3,3.83216
"16647","CAN",12428213,12400655,1,10,0.7793,2.6109,-0.4979,-0.5033,343.621,NA,NA,NA,NA,5.33286,1,3,1.08377
"16648","CAN",12428214,12400246,1,10,NA,NA,0.8996,1.4773,436.45,NA,NA,NA,NA,1.79417,2,3,1.11972
"16649","CAN",12428215,12400428,1,10,1.1687,-1.6297,1.4148,1.3189,632.419,NA,NA,NA,NA,4.39417,1,3,3.86155
"16650","CAN",12428217,12400383,1,10,-1.8042,-2.382,0.8227,-0.343,573.141,NA,NA,NA,NA,12.23414,NA,3,1.01209
"16651","CAN",12428218,12400580,2,10,1.6491,-0.508,0.0019,0.217,619.621,NA,NA,NA,NA,2.57568,3,3,1.32162
"16652","CAN",12428219,12400064,1,10,-0.3664,-0.3744,0.078,0.5352,312.947,NA,NA,NA,NA,2.35528,3,1,1
"16653","CAN",12428220,12400857,2,10,-0.3586,1.5426,0.2573,0.9579,404.468,NA,NA,NA,NA,45.68807,1,3,7.98654
"16654","CAN",12428221,12400496,2,10,1.8242,-2.249,-1.0957,-1.3705,318.382,NA,NA,NA,NA,6.1238,NA,3,1
"16655","CAN",12428222,12400410,1,10,0.0968,1.8003,0.2573,0.8317,489.598,NA,NA,NA,NA,23.36486,3,3,5.02247
"16656","CAN",12428224,12400014,2,10,-0.0724,-0.5006,1.8002,0.66,459.901,NA,NA,NA,NA,1.54124,NA,1,1.05289
"16657","CAN",12428227,12400776,2,10,0.6868,-0.5191,1.7204,1.4386,609.29,NA,NA,NA,NA,20.04173,2,3,1.9571
"16658","CAN",12428228,12400189,1,9,0.6461,0.4067,0.0772,0.2222,362.533,NA,NA,NA,NA,26.72097,1,3,4.96049
"16659","CAN",12428229,12400728,1,10,-2.4469,1.2587,1.082,0.2892,470.55,NA,NA,NA,NA,3.22089,1,3,1
"16660","CAN",12428231,12400330,2,10,0.3847,1.5409,-0.0939,0.7562,487.807,NA,NA,NA,NA,23.93877,2,3,4.47655
"16661","CAN",12428233,12400759,2,10,0.2007,-0.0394,0.8172,1.2714,540.231,NA,NA,NA,NA,1.51325,1,3,1.00673
"16662","CAN",12428234,12400112,1,10,1.6491,0.602,-0.9537,-0.1595,437.585,NA,NA,NA,NA,7.004,1,3,1
"16663","CAN",12428235,12400345,1,10,NA,NA,0.2925,0.9332,489.093,NA,NA,NA,NA,3.79628,3,3,1.01499
"16664","CAN",12428236,12400247,1,10,-2.3913,-1.6297,-1.3379,0.3191,462.953,NA,NA,NA,NA,1.64317,NA,3,1.02946
"16665","CAN",12428239,12400634,1,10,0.1614,1.9159,-0.2122,-0.1723,518.662,NA,NA,NA,NA,21.72381,3,3,5.63688
"16666","CAN",12428240,12400744,1,10,-0.1124,0.602,0.6419,0.4775,507.472,NA,NA,NA,NA,7.004,1,3,1
"16667","CAN",12428241,12400562,2,10,-0.5304,0.133,0.9339,-0.3081,468.818,NA,NA,NA,NA,25.49327,3,3,3.44069
"16668","CAN",12428242,12400425,1,10,0.123,0.8918,0.6981,-0.4504,535.762,NA,NA,NA,NA,23.47402,2,3,4.01414
"16669","CAN",12428243,12400126,2,10,-0.2771,-1.6826,0.3777,-0.4776,523.718,NA,NA,NA,NA,27.57985,1,3,4.92635
"16670","CAN",12428244,12400042,1,10,-0.1219,0.429,-0.1723,0.7305,525.804,NA,NA,NA,NA,1.47257,2,3,1.01499
"16671","CAN",12428248,12400180,2,10,0.3494,-0.7447,0.6832,0.7718,540.506,NA,NA,NA,NA,23.9897,NA,3,3.79929
"16672","CAN",12428250,12400849,1,10,-0.0968,0.1931,0.1511,0.7204,349.287,NA,NA,NA,NA,5.74597,1,3,1.01499
"16673","CAN",12428255,12400435,1,10,-0.0724,1.4193,0.0019,-0.4504,476.137,NA,NA,NA,NA,36.93258,1,3,3.91485
"16674","CAN",12428258,12400220,1,10,1.8217,0.133,0.0344,0.3633,485.19,NA,NA,NA,NA,21.47443,3,2,9.56266
"16675","CAN",12428259,12400752,1,9,0.4821,1.2918,-0.2045,1.2557,447.809,NA,NA,NA,NA,20.7546,3,1,3.31338
"16676","CAN",12428261,12400529,2,10,0.0926,0.544,-0.2543,-0.3243,547.174,NA,NA,NA,NA,5.73525,1,3,1.02029
"16677","CAN",12428262,12400084,2,10,0.5807,0.602,-1.4718,-0.1773,453.975,NA,NA,NA,NA,5.61218,3,3,1.01209
"16678","CAN",12428264,12400528,2,10,-0.8362,-0.9877,0.8602,0.6775,675.737,NA,NA,NA,NA,60.00332,1,3,1.7567
"16679","CAN",12428265,12400142,2,10,1.1779,0.6566,1.5905,0.6856,467.091,NA,NA,NA,NA,37.81811,NA,3,2.89215
"16680","CAN",12428266,12400457,2,10,-0.5252,0.1748,1.3907,1.2519,555.8,NA,NA,NA,NA,28.29295,3,3,2.34422
"16681","CAN",12428267,12400072,1,10,1.6491,0.6387,-0.2863,0.3299,375.658,NA,NA,NA,NA,1.15793,1,3,1.00852
"16682","CAN",12428269,12400895,2,10,-0.1124,0.4067,-0.1088,0.3571,459.515,NA,NA,NA,NA,27.35366,1,3,12.4049
"16683","CAN",12428270,12400925,2,10,-0.808,0.3729,0.0453,0.5131,408.701,NA,NA,NA,NA,2.18379,2,3,1
"16684","CAN",12428271,12400838,2,11,-0.4914,-1.299,-0.493,0.5457,538.521,NA,NA,NA,NA,9.72972,3,3,1.01209
