STU_ID,BIPOC,FEMALE,X1TXMTSCOR,X1SES,X1MTHID,X1MTHUTI,X1MTHEFF
11896,0,0,53.4866,.3548,-.57,-.7,.1
11897,1,0,30.9501,-.5813,-1.73, , 
11904,1,1,51.5204,-.4916,-.57,-.93,-1.68
11914,1,1,34.232,-.3307,.6,-.3,.1
11915,1,0,48.8058,-.5221,0, , 
11918,0,1,50.2752,.5883,.6,.27,.1
11919,1,0,57.5541,.928,.6,.5,.1
11922,1,0,55.1267,1.2248,1.76,.27,.1
11923,1,1,47.1051,-.4542,-.57, , 
11924,0,0,53.1537,.8854,-.57,-.3,-1.29
11925,1,0,57.9546,.7584,0,-1.74,-.58
11929,1,1,41.5575,-.6568,-.57,.27,-2.65
11932,0,0,61.6026,1.1188,-.57,-.3,-.56
11935,0,0,70.5762,1.2984,1.76,1.31, 
11938,0,1,63.5182,1.4591,.03,-1.9,-1.46
11940,0,1,53.7557,2.2775,-.57,-2.37,-.44
11941,0,1,47.5676,.1463,0,1.31,.55
11943,1,0,45.4878,-1.4767,-1.73,1.31,.24
11944,0,1,62.8213,.6597,1.16,-1.4,1.62
11948,0,1,49.139,-1.0862,-.57,-.7,-.17
11950,0,0,50.5296,.72,-.03,1.31,1.62
11951,1,0,50.6133,-.0977,1.19, , 
11958,0,0,56.805,1.0984,-.57,-.36,-1.37
11959,0,1,66.2645,.6836,.6,-1.96,1.07
11962,1,0,54.9428,.6166,1.76,1.31,1.62
11968,0,0,47.3868,-.4036,1.19,-2.37,.1
11970,0,0,51.1295,-.527,1.76,1.31,1.62
11972,1,1,40.8594,-1.1467,.03,-1.9,-1.41
11979,1,1,51.9358,.4529,.6,-.3,.1
11980,1,1,42.915,.3502,-1.73, , 
11986,0,1,65.4191,.2609,1.76,1.31,1.62
11988, ,1, , , , , 
11996,1,0,46.9497,.1021,-.57, , 
11998,0,0,57.2068,-.0662,-.57,-.3,-.17
12000,1,1,32.4818,-.8224,.6,.67,.51
12001,1,1,36.3487,.4344,-.57,-.3,-.58
12005, ,0, , , , , 
12011,0,0,77.0671,1.9383,.6,-.3,1.62
12014,0,0,46.2129,.1764,-.57,-1.1,.1
12016,1,0,68.4763,.6389,.6,.34,1.62
12017, ,0, , , , , 
12018,1,0,42.4316,-.5301,-.57,-.3,.1
12023,0,1,26.4978,-.3591,-1.73,.1,.95
12024,0,0,57.6809,1.3384,1.76, , 
12027,1,0,58.4158,1.1916,.03,-.3,.55
12030,0,1,71.3807,.6776,1.76,1.31,1.62
12035,0,1,48.8534,-.1652,-.57,-.3,-1.68
12038,0,1,61.2861,.3201,-1.73,-1.33,.1
12041,0,1,58.622,-.1084,1.19,-1.96,-1.82
12044,0,1,27.432,.7917,-.57,-1.9, 
12046,0,1,59.2934,-.4763,-1.16,-.3,-.56
12048,1,1,47.9578,-1.1701,-1.16,-.3,-2.92
12056,1,0,47.3571,-.0529,.6,.9,.55
12060, ,1, , , , , 
12062,0,1,56.8736,-1.102,.6,-.7,.1
12064,1,1,47.8254,-1.1656,.03,1.31,.1
12069,1,1,60.5671,-.0138,1.76,-1.9,.1
12070,0,0,58.5364,-.2318,.6,1.31,-.15
12071,1,1,52.7715,-.6347,1.76,.9,.1
12074,0,0,68.4896,.2258,.6,-1.33,1.62
12080,1,0,42.5051,-.1406,-.57,1.31,1.07
12084,0,1,50.4129,-.1893,-.57,.27,.1
12088,0,1,61.8329,.8942,1.16,1.31,.95
12091,1,0,34.3875,-1.0949,1.76,1.31,1.62
12093,1,1,49.413,-.4759,.03,.9,-.97
12094,0,1,57.9478,.9223,.6,-1.9,.1
12098,0,0,69.3917,.5526,1.76,.27,.49
12100,1,0,56.8322,-.6906,0,-.3,-.17
12102,1,1,47.4885,-.8852,.03,.67,-.3
12104,0,0,27.0733,-.7205,-1.73,-1.67,1.62
12105,1,0,71.0313,-.3254,1.19,-.07,-.69
12106,0,1,31.6118,-.8821,-1.73, , 
12111,0,0,50.4886,-.0239,-1.73,1.31,.1
12112,0,0,44.8853,-.2716,-1.73,.27,-1.41
12113,0,0,35.9228,.4018,-.57,-.3,-.61
12114,0,1,60.1964,1.699,-1.16,-.93,-.58
12121,1,0,52.1297,.1375,-.57,-.3,-.13
12126,0,1,68.8194,1.1568,1.76,-.3,1.62
12129,1,0,59.98,.3685,1.76, , 
12133,0,1,51.0408,-.1236,1.76,.27,.95
12135,0,1,60.5829,.4773,1.16,-.3,1.62
12139,1,0,38.2874,-.2846,-1.73,1.31,.1
12141,1,1,52.6298,.2181,1.76,.34,.55
12142,1,0,53.3215,.175,1.19,1.31,1.62
12150,1,1, , , , , 
12169, ,1, , , , , 
12171,1,1,45.8985,-.6483,0,.27,.55
12176,0,0,44.4949,.305,-.57,-1.67,-.58
12177,0,1,62.8072,.1159,1.16,-.07,-.3
12182,0,1,48.4553,-.7799,.6,-.3, 
12187,0,1,32.2273,.1083,-1.13,-1.09,.8
12188,1,0,50.3801,-1.3077,0,.5,-.3
12189,1,1,34.662,.4073,-1.73,1.31,-.85
12193,1,0,44.6479,-.7555,.6,-.13,1.62
12195,1,0,39.0192,-.7161,.6,-.3,.95
12208,1,0,38.148,-.9016,-.57,-.46,-.56
12215,0,1,47.0577,-.3117,-1.73,-.3,-2.92
12216,1,0,28.9245,-.5994,-1.13,.9,-1.41
12217,0,0,50.8201,2.029,-1.13, , 
12218,1,1,50.6344,-.3136,.03,.9,.95
12224,1,1,54.4219,-.8879,.6,.9,.66
12241,1,1, , , , , 
12243,1,0,60.0397,.5486,.03,-.3,-.34
12247,0,1,49.6262,.4816,.03, , 
12256,0,0,44.7338,-.0528,.6,-.93,.1
12259,1,1, , , , , 
12260,0,0,49.6068,.4465,.6, , 
12270,1,1,62.814,.1691,.6,-.7,.1
12274,1,0,44.2911,.7265,.6,1.31,.22
12277,1,0,37.4707,-.7751,-1.16, , 
12279,0,1,60.3885,.0735,-.57,-.3,1.34
12285,0,1,57.0467,.7758,1.76,-1.96,1.62
12289,0,1,43.7919,.3841,.03,-.3,.1
12290, ,1, , , , , 
12293,1,1,57.6863,.2433,1.76,1.31,1.62
12296,0,1,39.9956,.6424,.6,-.3,.1
12298,1,1,61.7868,-.4842,1.76,-.3,.95
12300,0,0,44.0205,-.077,-1.73, , 
12303,1,0,37.1932,-.3277,.6,1.31,.1
12304,1,1,53.7088,-.2233,.6,.27,-.56
12311,0,1,51.1029,-1.5209,-.57, ,-.97
12312,0,1,52.1176,-.1984,.03,-.3,.1
12313,1,1,58.8521,.8543,.6,-.3,.1
12322,0,1,50.4857,1.2066,.6,-.07,.1
12324,0,0,57.992,.0417,1.16,-.3,-.17
12325,0,1,59.7397,1.8015,1.76,.9,.1
12333,0,0,53.7008,1.243,.6,.27,.55
12334,0,0,30.5935,.4466,-1.73,.9,.1
12337,1,0,57.3261,.6357,1.76,.27,.1
12339,0,1,57.3049,.0524,.6,-1.33,-.17
12341,1,0,41.1722,-.6737,.06, , 
12342,1,0,32.2438,-1.3682,0,1.31,-1
12343,0,1,59.6546,-.4843,.6,-.3,.55
12346,0,1,52.6715,-.0918,1.19,-.3,-.17
12355,1,0,48.3506,.1235,0,.67,-.17
12359,1,1, , , , , 
12366,1,1,49.9855,.2033, , , 
12368,1,1,68.8442,.3202,.6,-.7,1.62
12375,0,0,54.7402,.1049,-.57,.27,-.17
12379,1,0,38.7461,-1.5209,-.57,-.3,-1
12381,1,1,39.58,.1628,.6,-.3,-.17
12390,1,1,60.8513,2.2642,.03,-.3,1.23
12391,0,1,50.7306,1.9611,.6,-.3,.1
12395,1,0,46.2604,-.0327,-1.73,1.31,-1.98
12401,0,1,50.8427,.1292,-.57,-.3,-.17
12404,1,1,65.9251,1.2954,1.19,1.31,.94
12412,0,1,55.0182,.0469,.6,1.31,.55
12413,0,0,42.8454,-1.5119,1.19,-1.33,-1.1
12417,0,0,57.255,.94,1.76,-.13,1.21
12418,0,1,48.3511,.3355,.6,.67,1.34
12424,1,0,49.024,.1563,-.57, , 
12426,1,1,38.3648,-.6435,.03,.27,-.69
12429,0,0,59.9787,1.2238,.6,.9,1.62
12431,1,1,35.3488,-1.0714,.03,-.3,-1.14
12439,0,0,49.8552,.0718,-1.13,-2.37,-1
12440,1,0,33.8863,-.5381,1.76, , 
12445,0,1,64.6034,1.6559,.6,1.31,.1
12450,1,1,45.4594,.2203,-1.73, , 
12455,1,1,44.4346,-.056,-.57,1.31,.1
12469,1,1,45.0187,-.5976,.6,.9,.27
12473,0,0,59.8629,-.4546,.6,-1.67,.49
12475,1,0,57.6129,.1527,.6,.9,.51
12480,1,1,33.4105,-.0451,.6,1.31,.1
12481,0,0,65.3786,.4529,-.57,.27,1.34
12483,1,1,69.0962,-.1103,1.76, ,.1
12484,1,0,42.9683,-.2739,0,.27,.1
12485,0,0,78.6523,.8305,1.76,.9,1.62
12493,0,1,50.2964,-.1125,0, , 
12494,1,1,33.9829,.3321,-1.73,-.3,.27
12495,1,0,53.188,.4949,-.57,-.93,-1.02
12497,0,1,66.6512,.5507,1.76,-.13,1.62
12498,0,0, , , , , 
12501,0,1,53.8324,-.0754,.03,-.3,-.75
12502,0,0,42.3655,-.28,.6, ,.1
12504,1,1,38.7612,-.7001,-.57,-.3,-.56
12511,0,1,50.7995,1.155,-.57,-.3,-.17
12512,1,1,44.6388,-1.43,.6,-.7,.1
12517,0,1,59.5915,.6579,1.19,1.31,1.21
12520,0,1,43.3567,.2959,-1.73,-1.33,-2.92
12524,0,1,55.9041,1.2152,-.57,-.3,-.17
12525,0,0,60.0364,-.2503,-1.73,-3.51,-.83
12529,1,1,44.9225,-.0271,-.57,-.3,.1
12539,0,0,48.9029,1.8244,-1.16,.27,.1
12543,0,1,37.2562,-.2903,-.57,.27,-1.41
12547,1,0,52.5417,-.3394,.6, , 
12548,0,1,76.1379,.0839,1.76,.34,1.34
12551,0,1,49.323,-.3558,.6,-.3,.95
12553,1,0,53.0008,-.0893,0, , 
12554,1,0,46.8495,-1.1008,.03, , 
12563,1,1,42.5908,-.3841,-.57,-.3,-.58
12567,0,0,62.1497,1.977,1.16,.27,1.62
12568,1,0, , , , , 
12575,1,1,49.4983,-1.4492,.6, , 
12578,0,0,60.2578,1.7325,0, ,1.62
12579,0,0,66.1371,1.7214,.6,-.3,1.62
12583,1,1, , , , , 
12585,1,0,32.6604,.9599,-1.73,-1.61,-1.41
12588,0,0,58.5548,1.9387,1.19,.34,1.21
12589,0,0,51.3972,-.3215,1.16,1.31,.51
12603,0,1,57.6476,.3664,.6, , 
12611,0,0,44.7856,.6797,-.57,-.7,-.17
12614,1,1,73.4164,1.5048,.03,.9,.1
12616,1,0, , , , , 
12620,1,0,55.251,-.1371,1.16, , 
12622,0,0,51.8001,-.43,.6,-1.33,-.69
12623,0,0,63.1285,.9957,1.76,.9,1.62
12627,0,1,43.7576,-.0296,-1.73,-3.51,-1
12628,1,0,31.335,-1.0351,0, , 
12630,0,1,45.067,.3395,-.57, ,.1
12635,0,1,51.7291,-.522,-.57,-.7,-.17
12636,0,0,64.1996,.9456,1.76,-2.37,.1
12637,0,0,58.9204,-.8786,-.57,-1.33,-.56
12638,0,1,56.0792,1.0579,.6,.27,.1
12639,0,0,45.4037,.2953,-.57,.27,-1
12641,0,0,52.8132,-.1434,.6,.9,.55
12642,1,0,60.0253,.0008,1.16,-.7,-.29
12646,0,0,33.7048,-.5445,-1.73,-1.96,.1
12648,0,0,31.1345,.309,.6,-1.1,-.73
12650,0,0,52.4303,-1.5209, , , 
12651,0,1,70.8688,.8046,1.76,1.31,1.62
12656,0,1,52.6331,-.5269,-.53,1.31,-.17
12665,0,0,46.6261,-.4813,.03,-.7,-.61
12667,1,0,53.249,.0232,1.16,1.31,-.29
12669,1,1,48.791,-.082,0,.34,.1
12670,0,0,63.7066,.1483,0,-.13,.1
12673,1,0,70.4147,1.4842,.6,-.7,.1
12675,0,0,26.3375,-1.245,0,-.3,-.29
12676,1,0,45.6396,.0921,-1.73,-1.96,-1.41
12682,1,0,45.0401,.1641,-.53, , 
12683,0,1,51.0136,-.2653,-1.73, , 
12685,1,1,44.8066,-1.5209,-.57, , 
12688,0,0,46.9119,-.5089,1.16,-.3,1.62
12689,1,0,24.7214,-.6504,-1.73,-3.51,-2.92
12690,1,1,53.1139,-.2162,-1.73,-.93,-.17
12696,1,0,48.0413,-.0289,-1.73,-.3,.1
12698,1,1,64.3244,1.3936,1.19,-.13,1.62
12701,0,0,59.5418,-.735, ,.9,.1
12702,0,1,66.1898,1.8091,.6,.5,1.62
12704,0,1,62.9867,-.1231,-1.73,-1.33,-.17
12707,1,1,49.9397,-.8061,.6,1.31,-.15
12708,1,0,32.4972,-.3182,-1.73, , 
12709,0,0,59.6276,.3739,.6,-1.1,.1
12710,1,1,64.0442,.6592,.03,-1.33,-1.02
12718,1,0,52.4164,.0669,-.57,-.13, 
12722,0,0,35.2789,-.5523,.6,.27,.1
12724,0,1,57.2186,.8492,1.76,.9,.1
12725, ,0, , , , , 
12733,0,1,53.4066,-.4016,1.16,.27,1.62
12735,1,0,56.3093,-1.1272,0,.27,.1
12736,0,0,58.3941,-.8158,.6, , 
12739,0,1,68.2942,-.1809,.6,-.13,-.83
12741,1,1,53.927,-1.1103,.03,1.31,1.21
12743,0,1,48.8557,.2292,-1.13,.9,-.75
12747,0,1,56.6281,.7554,-.57,-.7,-.17
12752,0,1,64.8839,1.2072,1.76,.67,1.23
12756,0,1,43.1741,.7614,-1.73,1.31,-1.53
12760, ,1, , , , , 
12769,1,1,66.6306,.9193,1.76,-.3,.1
12780,1,0,49.9787,-.5628,-.57,-.3,-.17
12783,0,1,50.994,-.7758,.6,-.93,.1
12784, ,1, , , , , 
12785,0,0,49.6353,.2011,1.76,1.31,1.62
12786,1,1,55.9197,-.8051,.03,-.3,.55
12790,0,0,59.5302,1.1217,.6, , 
12792,1,1,60.4739,-.118,.6,.5,.95
12794,0,1,69.3821,.4903,1.76,.9,-.61
12804,1,0,53.0557,-.091,1.76,1.31,1.62
12807,1,1,42.8038,-.1604,1.16,.27,.1
12814,0,0,65.0488,.3784, ,.9,.95
12818,1,0,57.9707,-.4613,.6,-.07,.1
12821,1,1,45.1673,-.9409,.6,.9,.1
12826,1,1,71.1714,.5176,-.57,-.3,-.17
12827,0,0,51.5073,.5207,-.57,-.3,.1
12828,0,0,51.8402,-.9072,-.57, , 
12831,0,1,57.5847,.5798,.6,.9,1.21
12837,0,1,55.7317,-.2634,-.57,-.3,.1
12838,0,1,51.08,-.1724,.6,1.31,.1
12843,1,0,43.4154,-.4986,-.53,-1.96,1.07
12849, ,1, , , , , 
12850,1,0,41.9686,.2531,0,-1.33,-1.14
12853,1,1,29.967,-.8226,-.53,1.31,.1
12854,0,0,55.0942,-.4003,-1.73,-1.96,-.29
12860,0,1,46.3062,.3008,-.57,-1.33,-1.17
12865,1,1,47.5369,.0612,-.57,-1.33,-.69
12866,0,0,65.647,1.3503,-.57,-1.33,.51
12870,0,0,52.7319,-.2656,.03,-.13,-.61
12872,1,0,79.5639,.8438,.6,1.31,1.62
12873,1,0,60.6747,-1.1008,.6,.27,.95
12875,0,1,45.6044,.1014,-1.73,-1.9,-1.68
12878,1,0,50.0618,-.6665,.6,-1.33,-.56
12890,0,0,66.6276,.5399,0,.67,.1
12894,0,0,51.0939,-.5493,-1.73,-.7,-1.41
12895,1,0,48.3197,-1.2098,0, , 
12900,1,1,39.8801,.4279,.6, , 
12901,1,1,53.9208,-.8199,0,.5,-.85
12910,1,1,55.7523,.0917,.6,-.3,.94
12911,1,1, , , , , 
12912, ,1, , , , , 
12913,0,0,48.0061,-1.3184,-.57,-.53,.1
12930,1,0, , , , , 
12934, ,1, , , , , 
12938,1,0,40.6515,.128,0,-.7,-.58
12954,1,0,55.7671,.0501,0,-1.33,-.29
12955,1,0,55.4929,-.5981,.6,1.31,.1
12968,0,0,54.744,1.562,-.57,.9,-.17
12970,0,0,51.5297,-.7219,.6, , 
12971,0,0,36.3629,-1.0119,-1.16, , 
12972,0,1,53.8182,.0314,.6,-.7,.49
12976,0,1,42.685,1.6169,-1.73,-2.94,-2.53
12979,0,0,55.0771,.5794,.6,.27,-.58
12981,0,0, , , , , 
12987,0,0,50.3956,.6199,.6,-.3,-.17
12994,1,0,52.5399,-.9595,-1.73,-.3,-2.48
12998,1,1,45.6996,-1.5735,0,1.31,.1
13000,0,1,37.7826,.4749,-.57, , 
13002,0,0,34.3658,-.3394,-.57,-.3,-.3
13012,1,0,35.9158,-.588,0,.74,.09
13013,0,0,44.9799,.2039,0,-.13,-.17
13016,1,0,64.6178,-.2656,.6,1.31,.49
13020,0,1,50.3706,.7875,.6,.27,.1
13023,1,1,47.5611,-.1864,-1.73,-1.8,0
13024,1,0,71.5047,-.4526,1.76,-1.9,.95
13034,0,1,60.9365,.6,1.76,.27,1.34
13036,0,0,46.7417,-.1206,.6,-1.33,.1
13038,0,0,50.5444,1.9005,-.57,-3.51,-2.51
13046,0,0,46.399,.0326,-1.73,-.07,.1
13048,0,1,58.7558,-.1118,1.19,1.31,1.34
13053, ,0, , , , , 
13055,1,1,53.467,-.7329,-.57,.34,.51
13056,1,1,55.0054,-.0115,.6,-.3,.1
13062,1,1,63.6977,-.2032,.63,-.7,-.69
13067,1,1,36.2859,-.8103,-.57,-.3,.55
13071,1,0,62.3796,-.8455,.6,-.3,.1
13072,0,0,46.8074,1.3642,.6,.27,-.3
13081,0,0,53.0662,1.6007,-1.73,-.3,-.56
13091,1,1,55.1314,-.01,-.57,-.7,-.97
13092,0,0,45.4713,.5044,-.57,-.3,.1
13093,0,0,58.1473,1.4278, ,-1.33,.1
13098,0,1,50.4369,.218,-.57,-.93,-.58
13104,0,1,61.9711,-.9072,1.76,1.31,1.62
13115,1,1,47.6794,.7605,-.57,-1.1,-.17
13116,1,0,42.0103,.5571,.6, , 
13118,0,1,54.6085,.4363,-.57,-2.37, 
13120,1,0,48.2013,-1.1487,-1.73,-2.53,-2.53
13127,0,0,66.6755,1.087,-.57,-.7,-.17
13132,0,0,41.2223,-.1787,-1.73,1.31,.1
13134,1,1,45.49,-.4494,.6,.27,-1.41
13135,0,1,51.9488,-.1996,.6,-.36,.1
13137,0,1,36.4415,.0173,.03,-.3,.1
13141,1,1,43.7332,.1534,.6, ,-.13
13142,1,0,52.642,1.0212,-1.73,-2.37,-.97
13145,1,1,43.442,-1.5209,-.57,-.3,-.17
13146,0,0,43.3406,.0013,-1.73,.67,-.97
13149,1,0,58.789,.3811,-1.13,-1.74,.1
13150,0,1,63.9341,1.0993,1.19,-.3,.1
13151,0,1,51.5816,-.7528,1.16,1.31,1.62
13154,1,1,43.2714,.2726,-.57,-.7,.1
13156,1,0,59.6775,.1216,0,.67,-.17
13157,1,0,46.6618,-.4227,-1.73,1.31,-2.92
13159,0,1,49.0679,-.0044,.6,.27,.55
13164,1,1,37.1866,-.4464,-1.13,-.3,-.61
13165,1,1,36.4938,-1.0551,.03,-1.04,-.39
13170,0,0,56.7786,-.4813,.6,.27,.49
13171,0,1,50.9923,1.1889,.6,-1.33,.1
13173,1,0,53.3778,-.7751,1.16, , 
13176,1,1,52.6841,.7906,.03,.67,.1
13178,0,0,54.6493,-.2751,.6,-1.33,.1
13179,1,1,66.3733,.703,1.76, , 
13180,0,1,47.3998,-.5434,-.53,1.31,-2.53
13182,0,1,47.7151,1.2607,-1.73,.5,-.17
13188,0,0,50.5096,2.2009,.03,-.7,-.17
13192,0,1,40.0123,-.0594,-.57,-1.33,-1.02
13197,1,0,41.7462,.2108,.6,-.3,.1
13205,1,1,54.9818,-.937,.6,.67,.9
13206,1,1,40.7867,-1.0313,.63,1.31, 
13208,0,1,56.7378,-.0637,.03,1.31,-.56
13209,0,0,54.2074,1.2293,1.16,-.3,1.34
13211,1,0,60.9119,.638,-1.16,-.13,-.17
13224,0,0,36.1144,-1.0537,-1.13, , 
13230,0,1,43.0362,-.1452,-.57,-1.9,-1.41
13240,1,0, , , , , 
13241,1,0,48.2396,.4971, , , 
13242,1,1,55.2151,-.2237,.03,1.31,-.85
13254,0,0,54.6517,.3243,.03, , 
13258,0,0,49.4035,1.3845,.6,.9,-.29
13265,1,0,66.4443,.7306,1.19,-3.51,1.21
13267,0,1,40.0559,-.9016,-1.73,.27,.1
13269,0,0,64.5824,.1587,1.16,-.07,1.62
13274,1,0,69.4187,.369,1.76,.27,.77
13278,1,1,74.2269,.3202,1.76,1.31,1.62
13281,1,0,51.3511,-.6886,.6,-.3,1.62
13282,0,0,48.9922,-.5137,1.16,.9,.95
13283,1,0,43.6704,-.0951,.6,-3.51,1.62
13291,0,1,51.5617,-.4715,-1.13,-.3,-.17
13294,0,0,71.2856,2.1066,1.76,.27,1.34
13304,1,0, , , , , 
13305,0,1,50.0819,.2104,.6, , 
13311,0,0,63.2357,.7585,1.76,-.3,1.34
13313,1,0,45.5858,-.6229,.6, , 
13318,1,0,26.7103,-.7107,-.57,-.3,-.73
13319,1,0, , , , , 
13324,0,1,52.1963,.8271,1.76,1.31,.55
13330,1,1, , , , , 
13335,0,0,55.8774,-.097,1.16,.9,.78
13340,1,0,62.9099,.3325,.6,-.7,-.17
13344,1,1,50.021,1.3586,-1.13,.11,.1
13348,1,1,58.7727,.1266,.6,.9,-.56
13349,0,0,40.6061,-.6624,-1.13,-.7,-1.68
13351,0,0,50.5622,.074,.6,.27,.1
13355,1,1,39.7061,-.3339,-.57,1.31,.1
13361,0,0,49.7895,.5477,.6,1.31,-1
13365,1,0,52.318,1.412,-1.16,.27,.14
13367,1,0,40.6703,-.4052,-.53,1.31,.63
13371,0,1,50.4077,1.4549,-.57,-.3,-.17
13373,1,0,46.8242,.1969,-.57,-.3,-.17
13376,1,1, , , , , 
13382,1,0,55.3477,-.3719,-1.16,1.31,.09
13384,1,1,37.6646,-.7281,.56,1.31,.51
13386,1,1,60.2322,1.1788,-1.13,-.3,.1
13387,0,0,55.794,.018,1.16,-1.33,1.62
13395, ,0, , , , , 
13397,0,0,47.2956,.508,-1.13,-.3,-.97
13399,0,0,28.7195,-.5301,-1.73, , 
13400,0,1,50.2002,1.2029,-1.16,.11,-.34
13409,1,1,40.6255,-.4542,-1.13,-.7,-.58
13412,0,0,59.3903,.5902,1.16, , 
13417,0,1,58.0888,.1377,1.76,-.07,-.97
13418,1,0,48.7527,.7333,.03,-.13,.1
13421,0,0,40.742,-.3852,-1.73,-.3,.1
13424,1,1,42.8964,.8973,-.57,1.31,-.58
13430,1,1,36.1281,-.8602,.6,.9,-.29
13432,1,1,32.1681,-1.103,-1.16, , 
13438,0,0,45.551,-.0408,1.19,-.36,.55
13447,0,1,59.5139,.1653,.6,.9,1.62
13450,0,1,43.9408,.1596,-.57, , 
13454,0,0,68.9464,.1692,.6,-.13,1.62
13456,0,0,55.8872,.3272,-.57,-.7, 
13457,1,0,54.2912,.8753,1.19,.5,.95
13463,0,0,61.145,-.0204,1.76,.27,.55
13465,0,1,62.2671,.1647,1.76,-.13,1.34
13468, ,0, , , , , 
13470,1,1, , , , , 
13473,0,0,54.6006,1.2293,.6,-.3,.1
13477,1,1,65.4316,.1691,1.19,-1.9,1.62
13481,1,0, , , , , 
13493,1,1,49.2507,1.2149,-.57,-.87,-.61
13496,1,1,41.2863,-.5628,.03,-.93,-.25
13497,1,1,50.4865,-.6689,-1.13,-.53,-.58
13507,0,1,50.1598,-.0097,.03,.9,-.3
13509,0,1,40.3868,-.8302,-.57,-.3,.1
13512,0,1,51.8654,-.392,-.57,-.3,-.56
13513,1,0,48.8415,-.0643,-1.73,-.93,-.83
13515,1,0,49.4406,.3478,-.57,-.3,-2.51
13517,1,0,40.6672,-.7761,.03, , 
13519,0,0,50.4165,-1.2553,-1.16, , 
13524,1,0,48.9063,-1.1135,-1.73,1.31,1.62
13525,0,1,66.761,.2213,.6,1.31,.1
13528,1,0,57.4367,1.3195,1.76,.27,1.62
13529,0,1,49.9889,-.246,-.57,-.13,-.97
13530,0,0,61.7085,1.0925, ,-.13,-1.41
13533,1,1,32.4297,-.9453,1.19,-1.74,-.64
13535,1,1,47.5784,-.235,-.57,1.31,.1
13537,0,1,54.013,-.0808,1.76,-.7,.1
13544,0,1,48.1569,1.5371,.03,.9,-.3
13546,1,0, , , , , 
13552,1,0,51.3145,-1.0386,0,-.3,-.56
13553,1,1,61.5132,-.0866,.6,-1.9,.1
13555,0,1,42.128,-.7679,-1.73,.11,-2.92
13556,1,0,62.1254,1.012,.6,1.31,-.17
13557,0,1,49.4201,-.1685,1.19,.9,.1
13559,1,0,52.1067,-.1402,.03, , 
13561,1,0,69.4685,.8576,.03,-.7,.1
13566,1,1,54.4946,.1308,1.16,.11,.16
13568,1,0,47.6667,-.8575,.6,-1.9,.1
13569, ,1, , , , , 
13572,1,1,39.0583,.035,-1.73, ,.1
13576, , , , , , , 
13582,0,0,50.36,.2531,.6,.34,1.62
13585,0,1,59.1836,-.5087,-1.16,-.93,-1
13588, ,1, , , , , 
13593,1,0,38.0545,-1.26,.6, , 
13595,0,1,57.5828,.8713,1.76,-.36,.1
13596,1,0,49.1967,-.7751,-1.16,-.7,-1
13598,0,1,49.5287,-.005,0,-.93,.1
13601,1,0,50.4834,.6855,-.57,-.3,-1.41
13602,0,1,59.4511,-.4584,.6,-1.33,-.17
13603,1,0,30.1762,-1.3184,0,-.93,-.46
13604,0,0,44.4627,1.1101,-1.13,-2.37,-1.41
13610,0,0, , , , , 
13612,0,0,53.4709,.2759,-.53,-2.37,-.97
13613,0,0,50.7678,.1695,.6,.11,.51
13616,0,1,41.0418,-.6363,0,-.3,-.17
13622,0,0,51.0489,-.6504,.03,-1.1,-2.07
13624,0,0,44.0076,-.2637,-.57,-.3,.1
13625,0,1,57.1636,-.3167,-1.13,1.31,-.75
13630,1,0,36.6829,-.3876,-1.73,-1.56,1.62
13633,0,1,41.2109,-.3755,-.57,-.7,-.97
13634,1,0,47.0568,.0298,0,.27,.1
13637,0,0,51.7327,-.1774,.6,.27,1.21
13642,1,1,38.8263,.1221,-1.73,1.31,-.17
13645,0,0,48.4464,-.9914,1.76,1.31,-.3
13653,1,1,60.6097,.5329,-.57,-.7,-.17
13654,1,0, , , , , 
13663, ,1, , , , , 
13666,0,1,46.618,-.6182,-1.73,-.53,-2.04
13670,1,0, , , , , 
13674,0,1,50.1486,-.016,-1.13, ,-.58
13677,1,0, , , , , 
13681,1,0,53.9402,-.0873,.6,.9,.1
13686,1,1,50.4165,-.2632,1.76, , 
13689,1,0,51.3505,-.4169,1.16,-.3,.95
13692,1,0,61.6035,.5625,1.19,1.31,.27
13695,1,1,28.6603,-.7078,-1.73,-1.56,.1
13696,1,0,60.6312,-.1236,.6,.27,.1
13697,1,1,46.5357,-.4169,.03,.27,.1
13698,0,0,39.7179,.5472,1.76,.9,-2.51
13700,1,0,49.4469,.5794,-.57,1.31,.16
13703,0,1,61.0118,1.9252,-.57,.5,1.62
13704,0,0,28.964,1.7087,-1.73,-2.13,-1.17
13705,1,1, , , , , 
13711,0,1,72.2636,.6636,.6,.27,.1
13713,0,1,60.6145,-.2366,1.19,-.7,-.56
13715,0,1,45.4075,-.5032,-1.73,-.36,-1.68
13717,0,1,47.0056,.553,.6,.9,-.17
13718,0,1,46.6514,-.5628,-1.73, , 
13719,0,1,38.7838,-.2365,-.57,1.31,-.58
13721,1,0,52.2254,.44,-1.73,-2.7,1.62
13722,0,0,59.841,.7876,1.19,.27,1.23
13723,0,1,58.0479,.3202,.6,-1.33,-1.41
13726,0,1,58.5625,-.2479,.6,-.3,-.17
13730,0,1,65.3266,.5605,.6,-.3,.1
13731,1,1,52.9215,-.345,-.57,-.7,.1
13734,0,0,44.5003,-.0407,-.57,1.31,.1
13736,1,1,48.5315,-.0345,.6,1.31,.94
13737,0,0,51.6371,-.7751,1.76,1.31,1.62
